# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = simpleLR_model
# start_datetime = 2022-10-23 13:41:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/57/xr8vd64j2_qd3ckpnwhjpw_h0000gn/T/tmp9mp0h5ln/g7g5kxd0.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/yyamaguchi/Desktop/programming/BayesianStatistics/src/01_simpleLinearReg/output/simpleLR-20221023224141_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,y_base.1,y_base.2,y_base.3,y_base.4,y_base.5,y_base.6,y_base.7,y_base.8,y_base.9,y_base.10,y_base.11,y_base.12,y_base.13,y_base.14,y_base.15,y_base.16,y_base.17,y_base.18,y_base.19,y_base.20
-92.8485,0.88663,0.177068,2,3,0,95.0875,-38.0709,19.9786,80.0813,441.415,441.415,481.373,601.244,621.223,661.18,721.116,761.073,761.073,821.009,821.009,840.987,920.902,1000.82,1080.73,1080.73,1100.71,1120.69,1140.67,1140.67
-93.6886,0.784119,0.177068,4,31,0,95.1962,-98.7761,22.0713,71.6102,430.935,430.935,475.078,607.505,629.577,673.719,739.933,784.076,784.076,850.29,850.29,872.361,960.646,1048.93,1137.22,1137.22,1159.29,1181.36,1203.43,1203.43
-94.0835,0.85028,0.177068,3,15,0,95.3579,-65.2814,21.4902,84.0255,450.483,450.483,493.464,622.405,643.895,686.876,751.346,794.327,794.327,858.797,858.797,880.287,966.248,1052.21,1138.17,1138.17,1159.66,1181.15,1202.64,1202.64
-93.1303,0.998087,0.177068,4,23,0,95.2938,-59.6676,20.1513,84.7956,423.963,423.963,464.265,585.173,605.324,645.626,706.08,746.383,746.383,806.837,806.837,826.988,907.593,988.198,1068.8,1068.8,1088.95,1109.11,1129.26,1129.26
-94.0952,1,0.177068,3,11,0,95.2141,19.9539,18.9946,90.1373,475.824,475.824,513.813,627.78,646.775,684.764,741.748,779.737,779.737,836.721,836.721,855.715,931.693,1007.67,1083.65,1083.65,1102.64,1121.64,1140.63,1140.63
-92.9913,0.955912,0.177068,3,15,0,95.7736,-74.5796,21.3523,88.4638,437.875,437.875,480.58,608.694,630.046,672.751,736.807,779.512,779.512,843.569,843.569,864.921,950.33,1035.74,1121.15,1121.15,1142.5,1163.85,1185.21,1185.21
-93.2012,0.945093,0.177068,4,31,0,93.647,-60.2172,21.1193,79.8837,446.645,446.645,488.884,615.599,636.718,678.957,742.315,784.553,784.553,847.911,847.911,869.03,953.507,1037.98,1122.46,1122.46,1143.58,1164.7,1185.82,1185.82
-94.0646,0.814227,0.177068,2,7,0,95.3798,-122.784,21.1831,78.5218,385.611,385.611,427.977,555.076,576.259,618.625,682.174,724.541,724.541,788.09,788.09,809.273,894.006,978.738,1063.47,1063.47,1084.65,1105.84,1127.02,1127.02
-92.1674,0.991253,0.177068,4,23,0,94.3376,-99.0327,21.3335,80.881,412.97,412.97,455.637,583.638,604.971,647.638,711.639,754.306,754.306,818.306,818.306,839.64,924.973,1010.31,1095.64,1095.64,1116.97,1138.31,1159.64,1159.64
-92.2945,0.979659,0.177068,4,31,0,94.3046,-133.56,22.1113,86.189,397.11,397.11,441.333,574,596.112,640.334,706.668,750.891,750.891,817.224,817.224,839.336,927.781,1016.23,1104.67,1104.67,1126.78,1148.89,1171,1171
-92.6381,0.921911,0.177068,3,11,0,94.9465,-176.161,23.3765,75.9085,384.874,384.874,431.627,571.886,595.263,642.016,712.145,758.898,758.898,829.027,829.027,852.404,945.91,1039.42,1132.92,1132.92,1156.3,1179.67,1203.05,1203.05
-94.9171,0.763488,0.177068,2,7,0,98.4631,-187.486,24.1105,71.7691,391.167,391.167,439.388,584.051,608.162,656.383,728.715,776.936,776.936,849.267,849.267,873.378,969.82,1066.26,1162.7,1162.7,1186.81,1210.93,1235.04,1235.04
-96.0256,0.873786,0.177068,3,7,0,98.2482,-171.236,23.4518,56.6156,391.608,391.608,438.511,579.222,602.674,649.578,719.933,766.837,766.837,837.192,837.192,860.644,954.451,1048.26,1142.07,1142.07,1165.52,1188.97,1212.42,1212.42
-93.1174,0.984211,0.177068,4,23,0,97.5472,-32.1645,19.8398,88.7072,443.99,443.99,483.67,602.708,622.548,662.228,721.747,761.427,761.427,820.946,820.946,840.786,920.145,999.504,1078.86,1078.86,1098.7,1118.54,1138.38,1138.38
-95.5704,0.602495,0.177068,2,3,0,96.2834,-52.0289,19.4146,86.1349,413.921,413.921,452.75,569.237,588.652,627.481,685.725,724.554,724.554,782.797,782.797,802.212,879.87,957.529,1035.19,1035.19,1054.6,1074.02,1093.43,1093.43
-93.3757,0.989046,0.177068,3,11,0,95.6074,-49.5125,20.7495,94.3207,448.476,448.476,489.975,614.473,635.222,676.721,738.97,780.469,780.469,842.717,842.717,863.467,946.465,1029.46,1112.46,1112.46,1133.21,1153.96,1174.71,1174.71
-92.5304,0.994805,0.177068,4,23,0,93.7071,-165.758,22.6137,77.9731,376.97,376.97,422.197,557.879,580.493,625.721,693.562,738.789,738.789,806.63,806.63,829.244,919.698,1010.15,1100.61,1100.61,1123.22,1145.83,1168.45,1168.45
-96.7383,0.859475,0.177068,4,15,0,97.4179,-307.03,26.6332,110.235,332.167,332.167,385.433,545.232,571.865,625.132,705.031,758.298,758.298,838.197,838.197,864.83,971.363,1077.9,1184.43,1184.43,1211.06,1237.69,1264.33,1264.33
-99.9614,0.840131,0.177068,3,11,0,101.205,-393.036,26.7233,121.609,248.325,248.325,301.771,462.111,488.835,542.281,622.451,675.898,675.898,756.068,756.068,782.791,889.685,996.578,1103.47,1103.47,1130.19,1156.92,1183.64,1183.64
-99.1145,0.997505,0.177068,4,15,0,100.108,-313.048,27.4193,115.005,345.016,345.016,399.854,564.37,591.79,646.628,728.886,783.725,783.725,865.983,865.983,893.402,1003.08,1112.76,1222.43,1222.43,1249.85,1277.27,1304.69,1304.69
-98.1643,0.937141,0.177068,4,27,0,102.361,-247.207,24.023,145.411,329.346,329.346,377.392,521.53,545.553,593.599,665.668,713.715,713.715,785.784,785.784,809.807,905.899,1001.99,1098.08,1098.08,1122.11,1146.13,1170.15,1170.15
-94.3008,0.933747,0.177068,4,15,0,99.1128,-256.587,24.8984,98.0831,340.974,340.974,390.77,540.161,565.059,614.856,689.551,739.347,739.347,814.043,814.043,838.941,938.534,1038.13,1137.72,1137.72,1162.62,1187.52,1212.42,1212.42
-92.5239,0.998829,0.177068,3,15,0,94.717,-173.513,23.0918,86.3023,380.69,380.69,426.874,565.425,588.517,634.7,703.976,750.159,750.159,819.435,819.435,842.527,934.894,1027.26,1119.63,1119.63,1142.72,1165.81,1188.9,1188.9
-100.6,0.972748,0.177068,5,31,0,101.403,16.1721,18.9562,51.8402,471.12,471.12,509.033,622.77,641.726,679.638,736.507,774.419,774.419,831.288,831.288,850.244,926.068,1001.89,1077.72,1077.72,1096.67,1115.63,1134.59,1134.59
-93.8208,0.776154,0.177068,3,7,0,105.416,-85.5083,21.3679,60.25,427.321,427.321,470.057,598.264,619.632,662.367,726.471,769.207,769.207,833.31,833.31,854.678,940.15,1025.62,1111.09,1111.09,1132.46,1153.83,1175.2,1175.2
-93.1837,0.992922,0.177068,2,3,0,93.8687,-91.926,21.123,63.1632,415.025,415.025,457.271,584.008,605.131,647.377,710.746,752.992,752.992,816.361,816.361,837.484,921.976,1006.47,1090.96,1090.96,1112.08,1133.21,1154.33,1154.33
-94.2132,0.990392,0.177068,4,15,0,96.0317,-136.961,22.1294,57.4744,394.144,394.144,438.403,571.179,593.309,637.568,703.956,748.215,748.215,814.603,814.603,836.732,925.25,1013.77,1102.28,1102.28,1124.41,1146.54,1168.67,1168.67
-92.796,0.835726,0.177068,4,15,0,95.9083,-43.1591,20.093,83.6824,439.074,439.074,479.26,599.818,619.911,660.097,720.376,760.562,760.562,820.841,820.841,840.934,921.306,1001.68,1082.05,1082.05,1102.14,1122.24,1142.33,1142.33
-93.7273,0.806745,0.177068,2,3,0,93.9397,-20.4518,20.2326,82.5224,465.131,465.131,505.596,626.992,647.225,687.69,748.388,788.853,788.853,849.551,849.551,869.783,950.714,1031.64,1112.57,1112.57,1132.81,1153.04,1173.27,1173.27
-93.6375,0.944697,0.177068,4,15,0,95.1644,-70.1149,21.1262,102.405,436.915,436.915,479.167,605.925,627.051,669.304,732.682,774.935,774.935,838.313,838.313,859.44,943.945,1028.45,1112.95,1112.95,1134.08,1155.21,1176.33,1176.33
-94.3318,0.988389,0.177068,3,7,0,94.4285,-73.202,20.4126,108.025,416.701,416.701,457.526,580.002,600.415,641.24,702.478,743.303,743.303,804.541,804.541,824.954,906.604,988.255,1069.91,1069.91,1090.32,1110.73,1131.14,1131.14
-94.5476,0.86447,0.177068,4,31,0,96.5254,-124.65,21.631,114.025,394.494,394.494,437.756,567.542,589.173,632.435,697.328,740.59,740.59,805.483,805.483,827.114,913.639,1000.16,1086.69,1086.69,1108.32,1129.95,1151.58,1151.58
-94.349,0.911078,0.177068,3,7,0,95.7842,-134.753,21.8523,111.642,389.703,389.703,433.408,564.522,586.374,630.079,695.636,739.341,739.341,804.898,804.898,826.75,914.159,1001.57,1088.98,1088.98,1110.83,1132.68,1154.53,1154.53
-92.3043,0.995474,0.177068,3,15,0,95.4383,-157.941,22.5654,80.8096,383.628,383.628,428.759,564.151,586.716,631.847,699.543,744.674,744.674,812.37,812.37,834.936,925.197,1015.46,1105.72,1105.72,1128.29,1150.85,1173.42,1173.42
-93.8215,0.80048,0.177068,3,15,0,97.4491,-172.355,22.3477,88.1708,363.991,363.991,408.686,542.772,565.12,609.816,676.859,721.554,721.554,788.597,788.597,810.945,900.336,989.727,1079.12,1079.12,1101.47,1123.81,1146.16,1146.16
-92.7994,0.99393,0.177068,3,11,0,94.2347,-170.368,23.3329,86.226,389.621,389.621,436.287,576.285,599.618,646.283,716.282,762.948,762.948,832.947,832.947,856.28,949.611,1042.94,1136.27,1136.27,1159.61,1182.94,1206.27,1206.27
-93.1706,0.972581,0.177068,2,7,0,93.6946,-212.624,23.6449,82.8242,354.853,354.853,402.143,544.012,567.657,614.947,685.882,733.172,733.172,804.106,804.106,827.751,922.331,1016.91,1111.49,1111.49,1135.13,1158.78,1182.42,1182.42
-93.1706,0.595352,0.177068,1,3,0,95.1735,-212.624,23.6449,82.8242,354.853,354.853,402.143,544.012,567.657,614.947,685.882,733.172,733.172,804.106,804.106,827.751,922.331,1016.91,1111.49,1111.49,1135.13,1158.78,1182.42,1182.42
-95.0718,0.973755,0.177068,4,15,0,95.4512,-267.537,25.5905,98.7515,346.635,346.635,397.816,551.359,576.95,628.131,704.902,756.083,756.083,832.855,832.855,858.445,960.807,1063.17,1165.53,1165.53,1191.12,1216.71,1242.3,1242.3
-98.5595,0.964451,0.177068,3,7,0,99.2418,-334.953,26.3054,71.0194,296.378,296.378,348.989,506.821,533.127,585.737,664.654,717.265,717.265,796.181,796.181,822.486,927.708,1032.93,1138.15,1138.15,1164.46,1190.76,1217.07,1217.07
-97.2314,0.998273,0.177068,5,31,0,100.941,78.7134,16.9552,117.378,485.637,485.637,519.548,621.278,638.234,672.144,723.009,756.92,756.92,807.785,807.785,824.74,892.561,960.382,1028.2,1028.2,1045.16,1062.11,1079.07,1079.07
-98.4832,0.958375,0.177068,2,7,0,99.2193,81.4855,16.5624,126.553,478.983,478.983,512.108,611.482,628.044,661.169,710.856,743.981,743.981,793.668,793.668,810.231,876.48,942.73,1008.98,1008.98,1025.54,1042.1,1058.67,1058.67
-98.3228,1,0.177068,2,7,0,99.4053,96.9929,16.5207,130.27,493.489,493.489,526.53,625.654,642.174,675.216,724.778,757.819,757.819,807.381,807.381,823.902,889.984,956.067,1022.15,1022.15,1038.67,1055.19,1071.71,1071.71
-97.1089,0.821722,0.177068,3,15,0,105.808,-100.721,20.518,131.797,391.712,391.712,432.748,555.856,576.374,617.41,678.964,720,720,781.554,781.554,802.072,884.145,966.217,1048.29,1048.29,1068.81,1089.33,1109.84,1109.84
-97.4461,0.949594,0.177068,5,31,0,98.0199,-89.3317,22.1168,138.549,441.472,441.472,485.705,618.406,640.523,684.757,751.107,795.341,795.341,861.691,861.691,883.808,972.275,1060.74,1149.21,1149.21,1171.33,1193.44,1215.56,1215.56
-94.3645,0.976468,0.177068,4,15,0,97.9074,-61.968,21.4089,97.6321,451.846,451.846,494.664,623.117,644.526,687.344,751.571,794.388,794.388,858.615,858.615,880.024,965.66,1051.3,1136.93,1136.93,1158.34,1179.75,1201.16,1201.16
-93.1406,1,0.177068,2,3,0,94.3684,-75.2883,21.086,97.7907,430.775,430.775,472.947,599.463,620.549,662.721,725.979,768.15,768.15,831.408,831.408,852.494,936.838,1021.18,1105.53,1105.53,1126.61,1147.7,1168.78,1168.78
-94.1882,0.996819,0.177068,4,15,0,94.401,-104.184,21.7317,111.921,417.377,417.377,460.84,591.23,612.962,656.425,721.621,765.084,765.084,830.279,830.279,852.011,938.938,1025.86,1112.79,1112.79,1134.52,1156.25,1177.99,1177.99
-95.2543,0.995241,0.177068,4,19,0,97.168,-238.06,24.4305,63.1452,348.272,348.272,397.133,543.716,568.146,617.007,690.299,739.16,739.16,812.451,812.451,836.881,934.603,1032.33,1130.05,1130.05,1154.48,1178.91,1203.34,1203.34
-94.8788,0.935978,0.177068,4,31,0,96.1997,-60.6324,20.915,116.95,441.328,441.328,483.158,608.648,629.563,671.393,734.138,775.968,775.968,838.713,838.713,859.628,943.289,1026.95,1110.61,1110.61,1131.52,1152.44,1173.35,1173.35
-95.8407,0.953255,0.177068,4,15,0,98.2911,-26.4858,19.6224,125.298,444.452,444.452,483.697,601.431,621.054,660.299,719.166,758.411,758.411,817.278,817.278,836.9,915.39,993.88,1072.37,1072.37,1091.99,1111.61,1131.24,1131.24
-95.4443,0.900377,0.177068,3,15,0,98.1682,-66.7353,21.797,99.3029,456.392,456.392,499.986,630.768,652.565,696.159,761.55,805.144,805.144,870.535,870.535,892.332,979.519,1066.71,1153.9,1153.9,1175.69,1197.49,1219.29,1219.29
-94.4423,1,0.177068,3,11,0,96.6918,-18.373,19.7836,108.727,456.433,456.433,496,614.701,634.485,674.052,733.403,772.97,772.97,832.321,832.321,852.104,931.238,1010.37,1089.51,1089.51,1109.29,1129.07,1148.86,1148.86
-93.2755,0.999584,0.177068,3,15,0,94.6481,-49.759,20.1872,95.7841,434.735,434.735,475.109,596.233,616.42,656.795,717.356,757.731,757.731,818.293,818.293,838.48,919.229,999.978,1080.73,1080.73,1100.91,1121.1,1141.29,1141.29
-93.8753,0.999323,0.177068,4,15,0,94.2234,-82.3263,20.9773,107.768,421.13,421.13,463.085,588.949,609.926,651.881,714.813,756.768,756.768,819.7,819.7,840.677,924.586,1008.5,1092.41,1092.41,1113.38,1134.36,1155.34,1155.34
-93.3298,0.998257,0.177068,4,15,0,94.1229,-80.6396,20.9128,62.706,421.267,421.267,463.093,588.57,609.483,651.308,714.046,755.872,755.872,818.61,818.61,839.523,923.174,1006.83,1090.48,1090.48,1111.39,1132.3,1153.22,1153.22
-93.2382,0.925331,0.177068,5,31,0,95.9588,-182.157,23.2301,65.1951,375.366,375.366,421.826,561.207,584.437,630.897,700.588,747.048,747.048,816.738,816.738,839.968,932.889,1025.81,1118.73,1118.73,1141.96,1165.19,1188.42,1188.42
-93.5953,0.925543,0.177068,3,7,0,93.7896,-182.616,23.5857,66.3282,383.44,383.44,430.611,572.125,595.711,642.882,713.639,760.811,760.811,831.568,831.568,855.153,949.496,1043.84,1138.18,1138.18,1161.77,1185.35,1208.94,1208.94
-95.0546,0.998101,0.177068,5,31,0,96.3741,-264.969,25.2651,72.1855,341.393,341.393,391.923,543.514,568.779,619.309,695.104,745.634,745.634,821.43,821.43,846.695,947.755,1048.82,1149.88,1149.88,1175.14,1200.41,1225.67,1225.67
-93.7394,0.99222,0.177068,4,15,0,95.5706,-186.062,23.2668,104.098,372.341,372.341,418.874,558.475,581.742,628.275,698.076,744.609,744.609,814.41,814.41,837.676,930.743,1023.81,1116.88,1116.88,1140.14,1163.41,1186.68,1186.68
-95.3189,0.809441,0.177068,2,5,0,95.7656,-152.077,23.6262,100.022,414.951,414.951,462.203,603.96,627.586,674.839,745.717,792.97,792.97,863.848,863.848,887.474,981.979,1076.48,1170.99,1170.99,1194.61,1218.24,1241.87,1241.87
-93.9342,0.84879,0.177068,3,15,0,98.1803,-168.689,22.2234,84.7026,364.673,364.673,409.119,542.46,564.683,609.13,675.8,720.247,720.247,786.917,786.917,809.14,898.034,986.927,1075.82,1075.82,1098.04,1120.27,1142.49,1142.49
-95.7471,0.813233,0.177068,2,7,0,96.9385,-110.325,22.8569,91.8544,438.241,438.241,483.955,621.096,643.953,689.667,758.238,803.951,803.951,872.522,872.522,895.379,986.807,1078.23,1169.66,1169.66,1192.52,1215.38,1238.23,1238.23
-92.8741,1,0.177068,2,7,0,95.907,-162.379,22.6604,93.676,381.47,381.47,426.791,562.753,585.414,630.734,698.716,744.036,744.036,812.017,812.017,834.678,925.319,1015.96,1106.6,1106.6,1129.26,1151.92,1174.58,1174.58
-92.9835,0.98082,0.177068,1,1,0,92.9894,-165.248,22.6393,93.8867,378.095,378.095,423.373,559.209,581.848,627.127,695.044,740.323,740.323,808.241,808.241,830.88,921.437,1011.99,1102.55,1102.55,1125.19,1147.83,1170.47,1170.47
-92.3738,0.96776,0.177068,3,15,0,93.8856,-152.038,22.601,69.7305,390.386,390.386,435.588,571.194,593.795,638.997,706.8,752.002,752.002,819.805,819.805,842.406,932.81,1023.21,1113.62,1113.62,1136.22,1158.82,1181.42,1181.42
-92.998,0.428664,0.177068,2,3,0,95.3142,-163.605,22.4665,71.0759,375.59,375.59,420.523,555.321,577.788,622.721,690.12,735.053,735.053,802.452,802.452,824.919,914.785,1004.65,1094.52,1094.52,1116.98,1139.45,1161.92,1161.92
-95.0099,0.929781,0.177068,5,31,0,95.7143,-24.8359,20.4511,109.572,465.991,465.991,506.894,629.6,650.051,690.954,752.307,793.209,793.209,854.563,854.563,875.014,956.818,1038.62,1120.43,1120.43,1140.88,1161.33,1181.78,1181.78
-93.8722,0.962813,0.177068,4,15,0,95.957,-5.09494,19.6806,74.2759,467.24,467.24,506.601,624.685,644.366,683.727,742.769,782.13,782.13,841.172,841.172,860.852,939.575,1018.3,1097.02,1097.02,1116.7,1136.38,1156.06,1156.06
-94.5595,0.793947,0.177068,2,7,0,95.4337,-40.0953,19.4575,77.3358,426.885,426.885,465.8,582.545,602.002,640.917,699.29,738.204,738.204,796.577,796.577,816.034,893.864,971.694,1049.52,1049.52,1068.98,1088.44,1107.9,1107.9
-94.2944,1,0.177068,2,3,0,94.8546,-11.2346,20.0211,73.5115,469.273,469.273,509.315,629.442,649.463,689.505,749.569,789.611,789.611,849.674,849.674,869.696,949.78,1029.86,1109.95,1109.95,1129.97,1149.99,1170.01,1170.01
-98.4309,0.639413,0.177068,5,31,0,98.5322,-272.116,26.546,115.318,364.989,364.989,418.081,577.357,603.903,656.996,736.634,789.726,789.726,869.364,869.364,895.91,1002.09,1108.28,1214.46,1214.46,1241.01,1267.55,1294.1,1294.1
-100.152,1,0.177068,3,11,0,101.72,-376.271,27.2409,156.592,277.511,277.511,331.993,495.438,522.679,577.161,658.884,713.366,713.366,795.089,795.089,822.33,931.293,1040.26,1149.22,1149.22,1176.46,1203.7,1230.94,1230.94
-97.8167,0.91902,0.177068,5,31,0,102.338,-46.4685,19.4817,61.8382,421.092,421.092,460.056,576.946,596.427,635.391,693.836,732.799,732.799,791.244,791.244,810.726,888.653,966.58,1044.51,1044.51,1063.99,1083.47,1102.95,1102.95
-98.9435,0.926649,0.177068,3,7,0,101.016,-2.96541,18.4707,64.7612,440.331,440.331,477.272,588.096,606.567,643.509,698.921,735.862,735.862,791.274,791.274,809.745,883.627,957.51,1031.39,1031.39,1049.86,1068.33,1086.8,1086.8
-97.6599,1,0.177068,2,3,0,99.1513,38.9439,19.1121,68.1484,497.635,497.635,535.859,650.532,669.644,707.868,765.204,803.429,803.429,860.765,860.765,879.877,956.325,1032.77,1109.22,1109.22,1128.33,1147.45,1166.56,1166.56
-96.6656,0.913152,0.177068,2,3,0,98.4737,30.6347,18.699,63.3038,479.411,479.411,516.809,629.004,647.703,685.101,741.198,778.596,778.596,834.693,834.693,853.392,928.188,1002.98,1077.78,1077.78,1096.48,1115.18,1133.88,1133.88
-94.0026,1,0.177068,4,15,0,97.5643,9.84507,19.1872,94.4225,470.337,470.337,508.711,623.834,643.021,681.395,738.957,777.331,777.331,834.893,834.893,854.08,930.828,1007.58,1084.33,1084.33,1103.51,1122.7,1141.89,1141.89
-96.0808,0.80098,0.177068,4,27,0,97.4317,-66.9768,19.8042,72.1655,408.324,408.324,447.933,566.758,586.562,626.171,685.584,725.192,725.192,784.605,784.605,804.409,883.626,962.843,1042.06,1042.06,1061.86,1081.67,1101.47,1101.47
-96.2979,0.976407,0.177068,5,31,0,97.4633,-240.792,23.5273,107.908,323.862,323.862,370.917,512.08,535.608,582.662,653.244,700.298,700.298,770.88,770.88,794.408,888.517,982.626,1076.73,1076.73,1100.26,1123.79,1147.32,1147.32
-97.3705,0.956755,0.177068,3,15,0,98.2099,-238.321,25.7217,108.18,378.999,378.999,430.443,584.773,610.494,661.938,739.103,790.546,790.546,867.711,867.711,893.433,996.319,1099.21,1202.09,1202.09,1227.81,1253.54,1279.26,1279.26
-94.1729,1,0.177068,2,7,0,98.1336,-243.986,24.5072,99.8743,344.186,344.186,393.201,540.244,564.751,613.765,687.287,736.301,736.301,809.823,809.823,834.33,932.359,1030.39,1128.42,1128.42,1152.92,1177.43,1201.94,1201.94
-92.5251,0.999387,0.177068,4,15,0,94.519,-150.773,22.5705,67.5779,390.919,390.919,436.06,571.483,594.053,639.194,706.906,752.047,752.047,819.758,819.758,842.329,932.611,1022.89,1113.17,1113.17,1135.75,1158.32,1180.89,1180.89
-92.1904,0.992957,0.177068,4,15,0,93.1543,-89.6655,21.1562,80.3827,418.084,418.084,460.397,587.334,608.49,650.803,714.271,756.584,756.584,820.053,820.053,841.209,925.834,1010.46,1095.08,1095.08,1116.24,1137.4,1158.55,1158.55
-92.4118,0.809981,0.177068,2,7,0,93.47,-74.7582,20.7232,77.361,422.6,422.6,464.046,588.385,609.109,650.555,712.725,754.171,754.171,816.341,816.341,837.064,919.957,1002.85,1085.74,1085.74,1106.47,1127.19,1147.91,1147.91
-92.3419,0.989239,0.177068,3,11,0,93.7804,-106.917,21.8418,84.905,417.286,417.286,460.97,592.021,613.862,657.546,723.071,766.755,766.755,832.281,832.281,854.122,941.49,1028.86,1116.22,1116.22,1138.07,1159.91,1181.75,1181.75
-92.1671,0.997596,0.177068,4,15,0,92.41,-97.7196,21.4637,82.4935,417.409,417.409,460.336,589.118,610.582,653.509,717.9,760.827,760.827,825.218,825.218,846.682,932.537,1018.39,1104.25,1104.25,1125.71,1147.17,1168.64,1168.64
-94.1983,0.986099,0.177068,4,31,0,95.8703,-260.421,24.9846,93.6106,339.21,339.21,389.179,539.087,564.071,614.04,688.994,738.963,738.963,813.917,813.917,838.902,938.84,1038.78,1138.72,1138.72,1163.7,1188.69,1213.67,1213.67
-92.6349,0.914829,0.177068,4,19,0,95.8857,-63.1406,20.7775,87.8792,435.52,435.52,477.075,601.74,622.517,664.072,726.405,767.96,767.96,830.293,830.293,851.07,934.18,1017.29,1100.4,1100.4,1121.18,1141.96,1162.73,1162.73
-92.6471,1,0.177068,3,7,0,92.7035,-67.9775,20.6187,87.9057,426.871,426.871,468.108,591.82,612.439,653.676,715.532,756.77,756.77,818.626,818.626,839.244,921.719,1004.19,1086.67,1086.67,1107.29,1127.91,1148.52,1148.52
-92.475,0.985237,0.177068,4,15,0,93.014,-77.0743,21.091,70.5139,429.109,429.109,471.291,597.837,618.928,661.11,724.383,766.565,766.565,829.838,829.838,850.929,935.293,1019.66,1104.02,1104.02,1125.11,1146.2,1167.29,1167.29
-93.2868,0.862263,0.177068,4,19,0,93.8377,-170.471,23.1528,99.0963,385.196,385.196,431.502,570.419,593.572,639.877,709.336,755.641,755.641,825.1,825.1,848.253,940.864,1033.48,1126.09,1126.09,1149.24,1172.39,1195.54,1195.54
-92.6259,0.990231,0.177068,4,15,0,93.6435,-178.891,23.3023,86.5035,380.364,380.364,426.969,566.783,590.085,636.69,706.597,753.201,753.201,823.108,823.108,846.41,939.62,1032.83,1126.04,1126.04,1149.34,1172.64,1195.95,1195.95
-92.7482,0.82886,0.177068,2,3,0,93.8824,-187.686,23.3362,88.0688,372.382,372.382,419.054,559.071,582.407,629.079,699.088,745.76,745.76,815.769,815.769,839.105,932.45,1025.79,1119.14,1119.14,1142.48,1165.81,1189.15,1189.15
-92.679,0.982185,0.177068,2,3,0,92.8824,-178.838,23.2963,87.9212,380.273,380.273,426.866,566.644,589.94,636.533,706.422,753.015,753.015,822.904,822.904,846.2,939.385,1032.57,1125.76,1125.76,1149.05,1172.35,1195.64,1195.64
-94.175,0.846748,0.177068,4,15,0,95.1142,-200.334,24.0563,67.1077,377.017,377.017,425.13,569.468,593.524,641.637,713.806,761.919,761.919,834.087,834.087,858.144,954.369,1050.59,1146.82,1146.82,1170.88,1194.93,1218.99,1218.99
-92.9046,0.984777,0.177068,2,7,0,94.7613,-189.553,23.1112,76.0968,365.115,365.115,411.337,550.004,573.115,619.338,688.671,734.893,734.893,804.227,804.227,827.338,919.783,1012.23,1104.67,1104.67,1127.78,1150.89,1174.01,1174.01
-95.0858,0.74982,0.177068,4,15,0,96.8962,-152.472,22.4248,121.255,385.723,385.723,430.573,565.122,587.547,632.396,699.671,744.52,744.52,811.795,811.795,834.22,923.919,1013.62,1103.32,1103.32,1125.74,1148.17,1170.59,1170.59
-95.741,0.985857,0.177068,3,7,0,96.1343,-135.963,21.9798,128.131,391.552,391.552,435.512,567.391,589.371,633.33,699.27,743.229,743.229,809.169,809.169,831.149,919.068,1006.99,1094.91,1094.91,1116.89,1138.87,1160.85,1160.85
-93.5207,0.99208,0.177068,4,15,0,97.0279,-23.1124,19.9206,95.7636,454.981,454.981,494.822,614.345,634.266,674.107,733.869,773.71,773.71,833.471,833.471,853.392,933.074,1012.76,1092.44,1092.44,1112.36,1132.28,1152.2,1152.2
-96.5956,0.592724,0.177068,2,3,0,97.5567,-12.7051,20.7589,99.9836,485.51,485.51,527.027,651.581,672.34,713.858,776.135,817.653,817.653,879.93,879.93,900.689,983.724,1066.76,1149.8,1149.8,1170.55,1191.31,1212.07,1212.07
-96.1215,0.988525,0.177068,3,7,0,97.5674,-90.8432,20.1636,110.484,393.083,393.083,433.41,554.392,574.555,614.882,675.373,715.7,715.7,776.191,776.191,796.355,877.009,957.663,1038.32,1038.32,1058.48,1078.64,1098.81,1098.81
