# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = simpleLR_model
# start_datetime = 2022-10-23 12:16:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/57/xr8vd64j2_qd3ckpnwhjpw_h0000gn/T/tmpjf6qp8cv/s58tzvvc.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/yyamaguchi/Desktop/programming/BayesianStatistics/src/01_simpleLinearReg/output/simpleLR-20221023211655_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,y_base.1,y_base.2,y_base.3,y_base.4,y_base.5,y_base.6,y_base.7,y_base.8,y_base.9,y_base.10,y_base.11,y_base.12,y_base.13,y_base.14,y_base.15,y_base.16,y_base.17,y_base.18,y_base.19,y_base.20,y_base_new.1,y_base_new.2,y_base_new.3,y_base_new.4,y_base_new.5,y_base_new.6,y_base_new.7,y_base_new.8,y_base_new.9,y_base_new.10,y_base_new.11,y_base_new.12,y_base_new.13,y_base_new.14,y_base_new.15,y_base_new.16,y_base_new.17,y_base_new.18,y_base_new.19,y_base_new.20,y_base_new.21,y_base_new.22,y_base_new.23,y_base_new.24,y_base_new.25,y_base_new.26,y_base_new.27,y_base_new.28,y_base_new.29,y_base_new.30,y_base_new.31,y_base_new.32,y_base_new.33,y_base_new.34,y_base_new.35,y_base_new.36,y_base_new.37,y_new.1,y_new.2,y_new.3,y_new.4,y_new.5,y_new.6,y_new.7,y_new.8,y_new.9,y_new.10,y_new.11,y_new.12,y_new.13,y_new.14,y_new.15,y_new.16,y_new.17,y_new.18,y_new.19,y_new.20,y_new.21,y_new.22,y_new.23,y_new.24,y_new.25,y_new.26,y_new.27,y_new.28,y_new.29,y_new.30,y_new.31,y_new.32,y_new.33,y_new.34,y_new.35,y_new.36,y_new.37
-95.1371,0.841349,0.192081,4,15,0,96.5136,-236.59,23.63,89.2273,330.53,330.53,377.79,519.57,543.2,590.46,661.35,708.61,708.61,779.5,779.5,803.13,897.65,992.169,1086.69,1086.69,1110.32,1133.95,1157.58,1157.58,306.9,330.53,354.16,377.79,401.42,425.05,448.68,472.31,495.94,519.57,543.2,566.83,590.46,614.09,637.72,661.35,684.98,708.61,732.24,755.87,779.5,803.13,826.76,850.39,874.02,897.65,921.28,944.91,968.54,992.169,1015.8,1039.43,1063.06,1086.69,1110.32,1133.95,1157.58,183.329,230.205,298.666,169.935,491.022,531.043,486.969,528.404,470.777,527.455,609.305,523.707,556.06,578.717,761.518,556.99,792.703,574.52,680.434,832.08,901.892,753.575,849.281,904.543,736.66,1010.97,971.193,910.06,940.355,940.274,1019.28,1015.14,932.421,1028.1,1206.86,1181.32,978.101
-94.1476,1,0.192081,2,3,0,95.1891,-197.09,24.2744,85.3477,385.495,385.495,434.044,579.69,603.965,652.513,725.337,773.885,773.885,846.709,846.709,870.983,968.081,1065.18,1162.28,1162.28,1186.55,1210.82,1235.1,1235.1,361.221,385.495,409.77,434.044,458.318,482.593,506.867,531.142,555.416,579.69,603.965,628.239,652.513,676.788,701.062,725.337,749.611,773.885,798.16,822.434,846.709,870.983,895.257,919.532,943.806,968.081,992.355,1016.63,1040.9,1065.18,1089.45,1113.73,1138,1162.28,1186.55,1210.82,1235.1,350.93,372.704,434.771,476.52,349.107,495.951,559.295,602.536,545.773,576.41,620.099,651.453,596.971,607.422,683.38,803.203,696.997,695.54,673.396,954.723,859.855,983.549,974.572,850.205,789.304,974.891,1005.41,956.89,1126.83,1155.45,965.581,1107.66,1093.15,1226.91,1154.98,1092.72,1095.93
-94.5725,0.989693,0.192081,2,7,0,94.927,-243.726,23.9865,87.862,331.951,331.951,379.925,523.844,547.83,595.803,667.763,715.736,715.736,787.696,787.696,811.682,907.629,1003.57,1099.52,1099.52,1123.51,1147.49,1171.48,1171.48,307.965,331.951,355.938,379.925,403.911,427.898,451.884,475.871,499.857,523.844,547.83,571.817,595.803,619.79,643.777,667.763,691.75,715.736,739.723,763.709,787.696,811.682,835.669,859.655,883.642,907.629,931.615,955.602,979.588,1003.57,1027.56,1051.55,1075.53,1099.52,1123.51,1147.49,1171.48,239.609,284.22,300.714,388.213,324.045,458.911,361.704,432.805,473.131,409.793,657.056,581.981,664.078,512.168,623.7,583.813,703.604,724.13,618.031,779.759,889.307,948.694,916.423,920.641,921.154,833.99,1098.78,1003.65,919.538,1089.03,1024.02,984.352,1105.51,1318.49,1055.03,1129.53,1189.77
-92.8915,0.952632,0.192081,4,23,0,95.0169,-116.686,21.3378,76.7466,395.422,395.422,438.098,566.125,587.463,630.139,694.152,736.828,736.828,800.841,800.841,822.179,907.531,992.882,1078.23,1078.23,1099.57,1120.91,1142.25,1142.25,374.085,395.422,416.76,438.098,459.436,480.774,502.112,523.449,544.787,566.125,587.463,608.801,630.139,651.476,672.814,694.152,715.49,736.828,758.166,779.504,800.841,822.179,843.517,864.855,886.193,907.531,928.868,950.206,971.544,992.882,1014.22,1035.56,1056.9,1078.23,1099.57,1120.91,1142.25,184.418,340.551,392.781,502.301,556.276,434.407,634.323,551.755,495.549,479.345,436.93,686.691,399.022,490.827,714.69,600.265,645.977,847.704,821.283,784.981,749.863,878.845,889.189,889.307,896.613,848.678,1027.48,851.435,1006.12,1074.14,1070.6,1060.66,1005.63,1093.45,1171.13,1103.38,1120.9
-94.0441,0.968024,0.192081,4,15,0,95.3035,-2.52518,19.0406,75.9923,454.45,454.45,492.532,606.775,625.816,663.897,721.019,759.1,759.1,816.222,816.222,835.263,911.426,987.588,1063.75,1063.75,1082.79,1101.83,1120.87,1120.87,435.41,454.45,473.491,492.532,511.572,530.613,549.653,568.694,587.735,606.775,625.816,644.857,663.897,682.938,701.979,721.019,740.06,759.1,778.141,797.182,816.222,835.263,854.304,873.344,892.385,911.426,930.466,949.507,968.548,987.588,1006.63,1025.67,1044.71,1063.75,1082.79,1101.83,1120.87,558.346,340.562,563.543,618.695,500.277,574.486,533.582,546.623,515.469,590.296,635.254,793.05,689.47,695.237,758.036,749.795,749.601,808.87,770.113,809.209,872.173,874.256,758.063,708.197,910.427,1004.57,988.468,965.866,870.032,960.103,943.335,1038.94,979.226,1115.67,1053.6,1101.16,1147.14
-94.4466,0.787826,0.192081,2,7,0,95.61,7.49248,19.5985,77.8503,477.856,477.856,517.053,634.644,654.243,693.44,752.235,791.432,791.432,850.227,850.227,869.826,948.22,1026.61,1105.01,1105.01,1124.61,1144.2,1163.8,1163.8,458.258,477.856,497.455,517.053,536.652,556.25,575.849,595.447,615.046,634.644,654.243,673.841,693.44,713.038,732.636,752.235,771.833,791.432,811.03,830.629,850.227,869.826,889.424,909.023,928.621,948.22,967.818,987.417,1007.02,1026.61,1046.21,1065.81,1085.41,1105.01,1124.61,1144.2,1163.8,325.162,541.163,512.169,488.353,549.478,541.591,662.75,554.988,580.971,720.156,665.647,635.32,644.312,723.706,761.128,714.224,658.308,812.254,750.668,898.753,745.543,906.62,870.838,898.48,860.315,966.475,980.347,955.245,953.454,975.43,1121.84,1079.86,905.963,980.526,1023.4,1121.84,1156.81
-93.7177,1,0.192081,2,7,0,94.8029,-45.9187,19.7158,83.894,427.26,427.26,466.691,584.986,604.701,644.133,703.28,742.712,742.712,801.859,801.859,821.575,900.438,979.301,1058.16,1058.16,1077.88,1097.6,1117.31,1117.31,407.544,427.26,446.975,466.691,486.407,506.123,525.838,545.554,565.27,584.986,604.701,624.417,644.133,663.849,683.565,703.28,722.996,742.712,762.428,782.143,801.859,821.575,841.291,861.006,880.722,900.438,920.154,939.869,959.585,979.301,999.017,1018.73,1038.45,1058.16,1077.88,1097.6,1117.31,387.746,398.847,310.895,369.383,499.757,500.712,600.059,654.222,554.199,578.808,604.77,763.295,708.79,578.685,727.085,704.605,605.949,739.58,775.051,706.542,898.311,775.91,866.474,782.184,974.272,911.494,833.167,924.315,995.488,875.876,937.171,1105.25,970.552,968.11,1129.13,1095.8,1124.63
-93.1891,0.99994,0.192081,1,3,0,93.6974,-35.6017,19.7459,83.997,438.299,438.299,477.791,596.266,616.012,655.503,714.741,754.233,754.233,813.47,813.47,833.216,912.199,991.183,1070.17,1070.17,1089.91,1109.66,1129.4,1129.4,418.553,438.299,458.045,477.791,497.536,517.282,537.028,556.774,576.52,596.266,616.012,635.757,655.503,675.249,694.995,714.741,734.487,754.233,773.978,793.724,813.47,833.216,852.962,872.708,892.454,912.199,931.945,951.691,971.437,991.183,1010.93,1030.67,1050.42,1070.17,1089.91,1109.66,1129.4,274.397,327.151,421.631,550.12,320.281,753.103,517.222,630.345,494.298,562.108,658.8,547.617,560.306,695.252,800.794,788.297,754.984,708.342,701.568,825.256,801.142,762.408,725.362,871.403,837.677,766.378,1008.91,983.986,994.055,933.244,1037.44,1051.2,1074.02,1100.91,1037.63,942.006,1187.56
-92.8913,0.996379,0.192081,4,19,0,94.6626,-142.13,22.0982,93.4697,388.228,388.228,432.424,565.014,587.112,631.308,697.603,741.799,741.799,808.094,808.094,830.192,918.585,1006.98,1095.37,1095.37,1117.47,1139.57,1161.67,1161.67,366.13,388.228,410.326,432.424,454.522,476.621,498.719,520.817,542.915,565.014,587.112,609.21,631.308,653.406,675.505,697.603,719.701,741.799,763.898,785.996,808.094,830.192,852.29,874.389,896.487,918.585,940.683,962.782,984.88,1006.98,1029.08,1051.17,1073.27,1095.37,1117.47,1139.57,1161.67,163.821,326.613,358.709,440.348,450.474,627.645,520.765,344.613,843.008,588.676,558.883,694.737,604.239,597.943,623.435,746.851,610.202,773.524,727.833,786.275,749.563,873.129,648.856,1032.32,948.919,892.633,891.544,938.618,820.586,954.599,1076.34,1080.13,1063.55,1194.47,1139.79,1239.38,1056.28
-92.8828,0.967768,0.192081,3,15,0,94.7923,-120.431,21.7043,64.8427,400.473,400.473,443.881,574.108,595.812,639.221,704.334,747.742,747.742,812.855,812.855,834.56,921.377,1008.19,1095.01,1095.01,1116.72,1138.42,1160.12,1160.12,378.768,400.473,422.177,443.881,465.586,487.29,508.995,530.699,552.403,574.108,595.812,617.516,639.221,660.925,682.629,704.334,726.038,747.742,769.447,791.151,812.855,834.56,856.264,877.968,899.673,921.377,943.081,964.786,986.49,1008.19,1029.9,1051.6,1073.31,1095.01,1116.72,1138.42,1160.12,405.763,431.273,428.975,402.002,357.169,443.843,481.775,528.096,529.865,602.787,699.685,556.345,543.943,677.582,611.332,798.547,782.91,732.101,850.91,668.351,833.619,788.815,820.01,873.134,843.487,840.376,1036.13,988.687,1020.82,999.899,966.644,1167.37,1183.99,1137.19,1099.66,1148.75,1262.79
-92.5974,0.981132,0.192081,4,15,0,94.099,-78.933,21.2939,86.1703,432.12,432.12,474.708,602.471,623.765,666.353,730.234,772.822,772.822,836.704,836.704,857.998,943.173,1028.35,1113.52,1113.52,1134.82,1156.11,1177.41,1177.41,410.826,432.12,453.414,474.708,496.002,517.295,538.589,559.883,581.177,602.471,623.765,645.059,666.353,687.646,708.94,730.234,751.528,772.822,794.116,815.41,836.704,857.998,879.291,900.585,921.879,943.173,964.467,985.761,1007.05,1028.35,1049.64,1070.94,1092.23,1113.52,1134.82,1156.11,1177.41,361.833,380.262,552.04,434.999,529.478,587.756,567.259,622.637,582.375,617.308,805.336,585.456,757.337,597.31,638.735,774.335,778.461,712.667,802.307,888.601,834.817,882.561,781.142,1000.48,973.614,776.819,1083.16,977.207,943.76,971.49,1053.44,1100.13,1111.29,1052.03,829.264,1226.01,1114.41
-93.9,0.851057,0.192081,2,7,0,94.0123,-64.353,21.4244,85.5061,449.834,449.834,492.683,621.229,642.654,685.503,749.776,792.625,792.625,856.898,856.898,878.323,964.02,1049.72,1135.42,1135.42,1156.84,1178.26,1199.69,1199.69,428.409,449.834,471.258,492.683,514.107,535.532,556.956,578.38,599.805,621.229,642.654,664.078,685.503,706.927,728.352,749.776,771.2,792.625,814.049,835.474,856.898,878.323,899.747,921.172,942.596,964.02,985.445,1006.87,1028.29,1049.72,1071.14,1092.57,1113.99,1135.42,1156.84,1178.26,1199.69,359.796,471.923,473.601,442.773,432.038,560.376,553.463,474.713,607.92,757.757,501.042,724.805,746.941,602.947,619.186,681.54,680.941,874.342,720.717,778.795,811.404,1036.08,908.482,892.661,971.379,922.822,916.837,1050.58,1015.6,1061.11,1076.77,1063.4,1131.78,1220.1,1177.7,1191.2,1212.86
-92.8559,0.892996,0.192081,3,11,0,95.2589,-113.233,21.2662,78.4495,397.155,397.155,439.688,567.285,588.551,631.083,694.882,737.414,737.414,801.213,801.213,822.479,907.544,992.609,1077.67,1077.67,1098.94,1120.21,1141.47,1141.47,375.889,397.155,418.422,439.688,460.954,482.22,503.486,524.753,546.019,567.285,588.551,609.817,631.083,652.35,673.616,694.882,716.148,737.414,758.681,779.947,801.213,822.479,843.745,865.011,886.278,907.544,928.81,950.076,971.342,992.609,1013.87,1035.14,1056.41,1077.67,1098.94,1120.21,1141.47,414.121,376.57,391.062,384.223,350.244,611.331,478.648,561.836,513.595,453.624,577.153,571.663,719.399,794.881,787.933,711.145,790.373,607.511,772.726,831.759,840.458,815.271,777.986,759.222,811.132,974.214,852.442,1028.74,949.513,1120.06,1050.67,1034.15,1070.41,1055.86,1098.78,1007.87,1137.59
-92.6448,0.788209,0.192081,3,15,0,97.4252,-75.8938,21.2762,84.5091,434.736,434.736,477.288,604.946,626.222,668.775,732.603,775.156,775.156,838.985,838.985,860.261,945.366,1030.47,1115.58,1115.58,1136.85,1158.13,1179.4,1179.4,413.46,434.736,456.012,477.288,498.565,519.841,541.117,562.393,583.67,604.946,626.222,647.498,668.775,690.051,711.327,732.603,753.88,775.156,796.432,817.708,838.985,860.261,881.537,902.813,924.089,945.366,966.642,987.918,1009.19,1030.47,1051.75,1073.02,1094.3,1115.58,1136.85,1158.13,1179.4,444.933,417.885,353.249,397.886,476.583,627.616,684.794,315.69,717.004,701.981,679.242,752.282,486.532,715.832,652.686,765.616,645.355,772.318,801.667,945.463,982.69,810.92,958.897,998.267,912.127,852.751,890.915,900.492,1058.45,1035.19,968.612,987.068,1157.54,996.114,1089.35,1085.57,1180.37
-93.6921,0.952909,0.192081,3,15,0,95.0455,-87.8137,20.8834,103.615,413.388,413.388,455.155,580.456,601.339,643.106,705.756,747.523,747.523,810.173,810.173,831.057,914.591,998.124,1081.66,1081.66,1102.54,1123.42,1144.31,1144.31,392.505,413.388,434.272,455.155,476.039,496.922,517.806,538.689,559.572,580.456,601.339,622.223,643.106,663.99,684.873,705.756,726.64,747.523,768.407,789.29,810.173,831.057,851.94,872.824,893.707,914.591,935.474,956.357,977.241,998.124,1019.01,1039.89,1060.77,1081.66,1102.54,1123.42,1144.31,372.44,176.13,342.985,508.097,441.227,507.139,720.556,480.176,551.337,446.169,587.939,592.72,658.96,819.564,572.979,659.535,853.047,710.72,936.061,673.166,903.322,658.912,964.113,1137.03,898.437,889.569,939.833,894.883,889.134,1053.1,1294.8,919.524,891.919,1069.8,839.842,1242.18,1221.1
-92.9452,0.967338,0.192081,4,15,0,94.2824,-137.924,21.8251,87.9352,385.877,385.877,429.527,560.478,582.303,625.953,691.428,735.078,735.078,800.554,800.554,822.379,909.679,996.979,1084.28,1084.28,1106.1,1127.93,1149.75,1149.75,364.052,385.877,407.702,429.527,451.353,473.178,495.003,516.828,538.653,560.478,582.303,604.128,625.953,647.778,669.603,691.428,713.253,735.078,756.903,778.729,800.554,822.379,844.204,866.029,887.854,909.679,931.504,953.329,975.154,996.979,1018.8,1040.63,1062.45,1084.28,1106.1,1127.93,1149.75,383.224,297.523,417.796,262.919,380.257,483.467,540.469,611.53,612.961,519.817,610.341,546.861,510.54,741.69,724.901,750.76,860.286,616.182,823.326,714.989,740.56,795.399,969.019,739.401,870.489,947.591,1034.61,971.213,1016.25,1001.92,1005.74,1103.05,1134.73,1012.33,1062.23,1161.93,1203.4
-93.2832,0.995747,0.192081,4,23,0,93.5129,-104.671,21.0607,93.1044,400.787,400.787,442.909,569.273,590.334,632.455,695.637,737.759,737.759,800.941,800.941,822.002,906.245,990.488,1074.73,1074.73,1095.79,1116.85,1137.91,1137.91,379.726,400.787,421.848,442.909,463.969,485.03,506.091,527.152,548.212,569.273,590.334,611.395,632.455,653.516,674.577,695.637,716.698,737.759,758.82,779.88,800.941,822.002,843.063,864.123,885.184,906.245,927.306,948.366,969.427,990.488,1011.55,1032.61,1053.67,1074.73,1095.79,1116.85,1137.91,381.75,316.821,321.431,592.439,394.019,513.156,461.654,723.501,559.654,584,526.442,694.68,731.108,741.513,742.446,648.421,702.032,853.925,724.544,735.726,863.143,734.338,616.947,706.93,694.985,806.471,1071.54,1029.52,1029.63,829.184,1039.76,1013.02,1152.62,1117.29,981.646,1127.96,925.932
-94.4638,0.922966,0.192081,4,15,0,94.7051,-27.0859,20.61,80.759,467.554,467.554,508.774,632.434,653.044,694.264,756.094,797.313,797.313,859.143,859.143,879.753,962.193,1044.63,1127.07,1127.07,1147.68,1168.29,1188.9,1188.9,446.944,467.554,488.164,508.774,529.384,549.994,570.604,591.214,611.824,632.434,653.044,673.654,694.264,714.874,735.484,756.094,776.704,797.313,817.923,838.533,859.143,879.753,900.363,920.973,941.583,962.193,982.803,1003.41,1024.02,1044.63,1065.24,1085.85,1106.46,1127.07,1147.68,1168.29,1188.9,438.155,371.654,550.31,363.246,522.287,568.118,404.023,686.875,589.724,787.664,720.337,675.308,755.063,671.977,750.217,710.017,571.509,960.932,817.414,788.323,898.477,1023.03,947.76,891.812,1070.26,1007.08,1003.13,1087.79,1086.21,1266.24,1013.41,1008.98,1003.75,1158.42,1067.48,1260.14,1248.89
-92.8074,1,0.192081,2,3,0,94.327,-61.0506,20.2924,79.2189,425.968,425.968,466.553,588.308,608.6,649.185,710.062,750.647,750.647,811.525,811.525,831.817,912.987,994.157,1075.33,1075.33,1095.62,1115.91,1136.2,1136.2,405.676,425.968,446.261,466.553,486.845,507.138,527.43,547.723,568.015,588.308,608.6,628.893,649.185,669.477,689.77,710.062,730.355,750.647,770.94,791.232,811.525,831.817,852.109,872.402,892.694,912.987,933.279,953.572,973.864,994.157,1014.45,1034.74,1055.03,1075.33,1095.62,1115.91,1136.2,344.678,446.69,509.46,482.19,640.279,567.027,345.89,394.623,498.983,636.676,734.207,719.962,675.908,594.135,692.955,680.574,659.878,724.093,815.787,779.992,786.018,708.468,878.648,828.057,892.883,816.992,976.115,1045.05,974.91,1057.97,1033.85,1196.8,1058.12,1054.65,970.653,1121.85,1123.65
-92.3803,1,0.192081,4,17,0,93.2782,-170.529,23.1339,78.8687,384.685,384.685,430.952,569.756,592.89,639.157,708.559,754.827,754.827,824.229,824.229,847.363,939.898,1032.43,1124.97,1124.97,1148.1,1171.24,1194.37,1194.37,361.551,384.685,407.818,430.952,454.086,477.22,500.354,523.488,546.622,569.756,592.89,616.024,639.157,662.291,685.425,708.559,731.693,754.827,777.961,801.095,824.229,847.363,870.496,893.63,916.764,939.898,963.032,986.166,1009.3,1032.43,1055.57,1078.7,1101.84,1124.97,1148.1,1171.24,1194.37,294.833,336.697,286.46,391.88,442.448,462.13,571.089,564.746,600.306,549.204,535.396,608.106,661.536,477.651,668.89,812.44,704.591,700.437,798.888,866.188,703.637,849.365,820.173,894.35,880.888,986.597,781.952,971.98,1138.49,1076.24,1145.09,1129.81,1038.59,1065.14,1235.39,1188.02,1122.52
-93.5438,0.656117,0.192081,2,3,0,94.099,-194.473,22.9906,78.372,357.302,357.302,403.283,541.227,564.218,610.199,679.171,725.152,725.152,794.124,794.124,817.115,909.077,1001.04,1093,1093,1115.99,1138.98,1161.97,1161.97,334.311,357.302,380.292,403.283,426.274,449.264,472.255,495.246,518.236,541.227,564.218,587.208,610.199,633.19,656.18,679.171,702.161,725.152,748.143,771.133,794.124,817.115,840.105,863.096,886.087,909.077,932.068,955.058,978.049,1001.04,1024.03,1047.02,1070.01,1093,1115.99,1138.98,1161.97,232.881,330.146,221.224,553.195,371.361,547.899,501.097,474.502,625.077,475.432,550.982,786.207,454.302,630.534,660.03,631.067,610.759,617.793,924.035,853.367,719.076,923.366,735.869,962.416,874.935,919.622,868.441,1006.29,892.839,1065.07,1094.65,1094.7,1153.02,1181.71,1262.32,1092.7,1152.53
-93.7345,1,0.192081,4,15,0,95.1038,-230.744,24.3911,95.6001,354.642,354.642,403.424,549.77,574.161,622.943,696.117,744.899,744.899,818.072,818.072,842.463,940.027,1037.59,1135.16,1135.16,1159.55,1183.94,1208.33,1208.33,330.251,354.642,379.033,403.424,427.815,452.206,476.597,500.988,525.379,549.77,574.161,598.552,622.943,647.335,671.726,696.117,720.508,744.899,769.29,793.681,818.072,842.463,866.854,891.245,915.636,940.027,964.418,988.809,1013.2,1037.59,1061.98,1086.37,1110.76,1135.16,1159.55,1183.94,1208.33,164.001,448.821,344.61,290.9,603.423,516.198,403.36,535.416,455.39,583.683,469.209,533.911,565.097,475.88,615.329,488.624,583.45,824.135,780.157,850.176,756.121,869.41,944.853,944.972,964.7,950.278,977.077,1004.13,1044.7,938.642,1281.89,1256.86,1302.09,1085.01,1048.92,1325.13,1002
-92.0583,0.993636,0.192081,3,15,0,97.812,-116.788,21.7668,78.7483,405.616,405.616,449.149,579.75,601.517,645.051,710.351,753.885,753.885,819.185,819.185,840.952,928.019,1015.09,1102.15,1102.15,1123.92,1145.69,1167.45,1167.45,383.849,405.616,427.382,449.149,470.916,492.683,514.45,536.217,557.983,579.75,601.517,623.284,645.051,666.818,688.584,710.351,732.118,753.885,775.652,797.418,819.185,840.952,862.719,884.486,906.253,928.019,949.786,971.553,993.32,1015.09,1036.85,1058.62,1080.39,1102.15,1123.92,1145.69,1167.45,428.393,501.173,490.929,375.27,486.396,416.667,461.979,603.825,593.073,461.723,549.806,513.089,658.784,710.384,642.212,731.13,703.129,897.081,736.677,791.05,737.675,851.005,744.791,827.415,851.452,973.745,862.978,1065.59,899.509,974.771,1032.22,1189.71,1129.85,1014.75,1154.3,1181.68,1076.89
-92.2826,0.955209,0.192081,3,15,0,92.6293,-102.162,21.6676,84.8589,417.86,417.86,461.195,591.201,612.868,656.203,721.206,764.541,764.541,829.544,829.544,851.212,937.882,1024.55,1111.22,1111.22,1132.89,1154.56,1176.23,1176.23,396.193,417.86,439.528,461.195,482.863,504.53,526.198,547.866,569.533,591.201,612.868,634.536,656.203,677.871,699.539,721.206,742.874,764.541,786.209,807.877,829.544,851.212,872.879,894.547,916.214,937.882,959.55,981.217,1002.88,1024.55,1046.22,1067.89,1089.56,1111.22,1132.89,1154.56,1176.23,294.588,581.342,326.832,482.062,563.001,479.128,581.806,571.682,529.271,395.076,597.195,578.544,626.61,619.193,643.626,658.988,718.116,698.305,838.656,775.853,782.263,880.489,844.679,970.048,910.735,1036.1,908.955,825.535,896.168,1015.18,955.626,1003.23,1055.92,1121.2,1074.57,1173.94,1057.92
-93.2491,0.868328,0.192081,2,3,0,93.4761,-127.68,21.4637,84.5701,387.45,387.45,430.377,559.16,580.623,623.551,687.942,730.87,730.87,795.261,795.261,816.724,902.579,988.434,1074.29,1074.29,1095.75,1117.22,1138.68,1138.68,365.986,387.45,408.914,430.377,451.841,473.305,494.769,516.232,537.696,559.16,580.623,602.087,623.551,645.015,666.478,687.942,709.406,730.87,752.333,773.797,795.261,816.724,838.188,859.652,881.116,902.579,924.043,945.507,966.971,988.434,1009.9,1031.36,1052.83,1074.29,1095.75,1117.22,1138.68,290.738,347.976,505.529,393.103,415.539,483.351,513.248,442.634,461.644,666.946,664.427,630.858,555.292,733.468,664.969,654.531,761.177,775.159,578.49,854.113,870.856,805.87,894.54,886.423,871.998,941.313,936.745,944.267,789.313,1087.88,998.574,877.085,940.213,1116.25,1027.64,1140.82,1115.12
-92.7575,0.991106,0.192081,3,15,0,94.1999,-81.6687,21.3888,89.1832,431.662,431.662,474.439,602.772,624.16,666.938,731.104,773.882,773.882,838.048,838.048,859.437,944.992,1030.55,1116.1,1116.1,1137.49,1158.88,1180.27,1180.27,410.273,431.662,453.05,474.439,495.828,517.217,538.605,559.994,581.383,602.772,624.16,645.549,666.938,688.327,709.715,731.104,752.493,773.882,795.27,816.659,838.048,859.437,880.826,902.214,923.603,944.992,966.381,987.769,1009.16,1030.55,1051.94,1073.32,1094.71,1116.1,1137.49,1158.88,1180.27,495.42,465.008,551.892,429.788,482.69,434.598,430.279,727.491,525.808,647.154,625.975,472.001,624.807,887.917,769.275,686.24,799.846,742.488,952.376,820.001,794.131,943.552,761.271,927.819,930.403,972.13,908.92,903.012,1093.66,1059.94,1033.5,1091.66,935.572,1075.29,1241.53,1336.45,1155.93
-92.8567,0.988629,0.192081,2,3,0,92.9206,-95.6118,21.0026,89.8825,408.45,408.45,450.455,576.47,597.473,639.478,702.486,744.491,744.491,807.498,807.498,828.501,912.511,996.521,1080.53,1080.53,1101.53,1122.54,1143.54,1143.54,387.447,408.45,429.452,450.455,471.457,492.46,513.463,534.465,555.468,576.47,597.473,618.475,639.478,660.48,681.483,702.486,723.488,744.491,765.493,786.496,807.498,828.501,849.504,870.506,891.509,912.511,933.514,954.516,975.519,996.521,1017.52,1038.53,1059.53,1080.53,1101.53,1122.54,1143.54,401.051,515.953,512.764,523.654,340.671,558.234,565.367,530.083,635.267,580.678,737,679.344,777.583,743.664,663.989,743.129,746.773,754.169,826.84,610.993,829.262,897.222,953.671,863.76,1013.37,937.305,890.407,894.384,927.679,974.606,1088.4,988.131,1162.52,1255.03,1059.94,1157.06,1189.17
-93.7365,0.687101,0.192081,2,7,0,95.9364,-110.796,20.973,83.8047,392.555,392.555,434.501,560.339,581.312,623.258,686.177,728.123,728.123,791.042,791.042,812.015,895.906,979.798,1063.69,1063.69,1084.66,1105.64,1126.61,1126.61,371.582,392.555,413.528,434.501,455.474,476.447,497.42,518.393,539.366,560.339,581.312,602.285,623.258,644.231,665.204,686.177,707.15,728.123,749.096,770.069,791.042,812.015,832.988,853.96,874.933,895.906,916.879,937.852,958.825,979.798,1000.77,1021.74,1042.72,1063.69,1084.66,1105.64,1126.61,319.197,369.774,283.566,413.047,450.51,576.125,472.942,642.222,642.576,659.187,579.229,573.654,659.141,786.458,568.036,682.7,802.495,532.868,755.608,683.401,788.738,744.942,863.418,947.356,893.882,798.998,970.112,1026.53,1089.52,1027.31,945.63,1114.86,1011.74,982.274,1274.46,1042.75,1183.84
