# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = simpleLR_model
# start_datetime = 2022-10-23 13:41:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/57/xr8vd64j2_qd3ckpnwhjpw_h0000gn/T/tmp9mp0h5ln/g7g5kxd0.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/yyamaguchi/Desktop/programming/BayesianStatistics/src/01_simpleLinearReg/output/simpleLR-20221023224141_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,y_base.1,y_base.2,y_base.3,y_base.4,y_base.5,y_base.6,y_base.7,y_base.8,y_base.9,y_base.10,y_base.11,y_base.12,y_base.13,y_base.14,y_base.15,y_base.16,y_base.17,y_base.18,y_base.19,y_base.20
-93.0653,0.993038,0.0862563,5,31,0,93.4034,-111.091,21.4084,96.2456,402.711,402.711,445.528,573.978,595.386,638.203,702.429,745.245,745.245,809.471,809.471,830.879,916.513,1002.15,1087.78,1087.78,1109.19,1130.6,1152.01,1152.01
-92.7563,0.984685,0.158037,2,3,0,93.3098,-102.696,21.3841,93.7616,410.522,410.522,453.291,581.595,602.979,645.748,709.9,752.668,752.668,816.82,816.82,838.204,923.741,1009.28,1094.81,1094.81,1116.2,1137.58,1158.97,1158.97
-93.2741,0.867903,0.28416,3,15,0,94.0069,-157.012,22.8851,99.8263,392.231,392.231,438.001,575.312,598.197,643.967,712.623,758.393,758.393,827.048,827.048,849.934,941.474,1033.01,1124.56,1124.56,1147.44,1170.33,1193.21,1193.21
-92.4477,0.916422,0.35442,4,15,0,93.8904,-82.4141,21.3591,82.4139,430.205,430.205,472.923,601.078,622.437,665.156,729.233,771.951,771.951,836.029,836.029,857.388,942.824,1028.26,1113.7,1113.7,1135.06,1156.42,1177.77,1177.77
-92.4477,0.0942519,0.515406,1,3,0,92.7368,-82.4141,21.3591,82.4139,430.205,430.205,472.923,601.078,622.437,665.156,729.233,771.951,771.951,836.029,836.029,857.388,942.824,1028.26,1113.7,1113.7,1135.06,1156.42,1177.77,1177.77
-92.3702,0.999808,0.0576329,6,95,0,92.7279,-155.312,22.9132,77.5646,394.605,394.605,440.432,577.911,600.824,646.651,715.391,761.217,761.217,829.957,829.957,852.87,944.523,1036.18,1127.83,1127.83,1150.74,1173.66,1196.57,1196.57
-92.1336,0.998449,0.109741,5,31,0,92.4789,-137.277,22.1779,74.2141,394.993,394.993,439.349,572.417,594.594,638.95,705.484,749.84,749.84,816.374,816.374,838.552,927.263,1015.97,1104.69,1104.69,1126.86,1149.04,1171.22,1171.22
-92.5922,0.820454,0.206785,4,23,0,93.4582,-180.387,23.4058,82.3646,381.353,381.353,428.164,568.599,592.005,638.817,709.034,755.846,755.846,826.064,826.064,849.469,943.093,1036.72,1130.34,1130.34,1153.75,1177.15,1200.56,1200.56
-94.4754,0.944294,0.224523,4,31,0,95.2916,21.4091,19.135,77.9525,480.649,480.649,518.919,633.729,652.864,691.134,748.539,786.809,786.809,844.214,844.214,863.349,939.889,1016.43,1092.97,1092.97,1112.1,1131.24,1150.37,1150.37
-93.2363,0.335774,0.354744,3,7,0,95.7613,-39.494,19.8798,90.751,437.621,437.621,477.38,596.659,616.539,656.298,715.937,755.697,755.697,815.336,815.336,835.216,914.735,994.254,1073.77,1073.77,1093.65,1113.53,1133.41,1133.41
-93.8647,0.998362,0.0893926,5,31,0,94.9922,-32.8422,20.0947,64.9734,449.431,449.431,489.62,610.189,630.283,670.473,730.757,770.946,770.946,831.231,831.231,851.325,931.704,1012.08,1092.46,1092.46,1112.56,1132.65,1152.75,1152.75
-93.4368,0.925996,0.166227,4,31,0,97.0922,-231.923,24.469,81.2642,355.333,355.333,404.271,551.085,575.554,624.492,697.899,746.837,746.837,820.243,820.243,844.712,942.588,1040.46,1138.34,1138.34,1162.81,1187.28,1211.75,1211.75
-95.4386,0.605538,0.247171,4,15,0,96.957,-288.454,25.5572,108.088,324.918,324.918,376.033,529.376,554.933,606.047,682.719,733.833,733.833,810.505,810.505,836.062,938.29,1040.52,1142.75,1142.75,1168.3,1193.86,1219.42,1219.42
-94.1736,0.964717,0.142758,5,31,0,97.4062,-6.76679,19.506,68.2808,461.378,461.378,500.39,617.426,636.933,675.945,734.463,773.475,773.475,831.993,831.993,851.499,929.523,1007.55,1085.57,1085.57,1105.08,1124.58,1144.09,1144.09
-95.5348,0.602857,0.236479,3,7,0,96.2858,-33.5003,19.4429,65.2295,433.129,433.129,472.015,588.672,608.115,647.001,705.329,744.215,744.215,802.544,802.544,821.987,899.758,977.53,1055.3,1055.3,1074.74,1094.19,1113.63,1113.63
-94.8499,0.971399,0.136929,2,3,0,96.1441,-9.6272,19.9294,67.5905,468.677,468.677,508.536,628.112,648.041,687.9,747.688,787.547,787.547,847.335,847.335,867.264,946.982,1026.7,1106.42,1106.42,1126.35,1146.28,1166.2,1166.2
-94.688,0.957989,0.229425,3,7,0,96.5848,-18.2907,19.7652,62.8709,456.074,456.074,495.605,614.196,633.961,673.491,732.787,772.317,772.317,831.613,831.613,851.378,930.439,1009.5,1088.56,1088.56,1108.33,1128.09,1147.86,1147.86
-94.688,1.4418e-10,0.366894,1,1,0,97.4418,-18.2907,19.7652,62.8709,456.074,456.074,495.605,614.196,633.961,673.491,732.787,772.317,772.317,831.613,831.613,851.378,930.439,1009.5,1088.56,1088.56,1108.33,1128.09,1147.86,1147.86
-94.1132,0.999782,0.0394869,6,95,0,96.114,-220.316,23.976,104.241,355.108,355.108,403.06,546.916,570.892,618.844,690.772,738.724,738.724,810.653,810.653,834.629,930.533,1026.44,1122.34,1122.34,1146.32,1170.29,1194.27,1194.27
-94.472,0.999925,0.0714489,3,15,0,94.8291,-220.313,24.0684,109.298,357.329,357.329,405.466,549.877,573.945,622.082,694.287,742.424,742.424,814.63,814.63,838.698,934.972,1031.25,1127.52,1127.52,1151.59,1175.66,1199.72,1199.72
-94.3075,0.983912,0.128061,3,15,0,95.521,-201.738,24.141,104.361,377.646,377.646,425.928,570.774,594.915,643.197,715.62,763.902,763.902,836.325,836.325,860.466,957.03,1053.59,1150.16,1150.16,1174.3,1198.44,1222.58,1222.58
-94.3258,0.999277,0.217562,3,7,0,94.5372,-212.437,23.5361,105.379,352.429,352.429,399.501,540.718,564.254,611.326,681.934,729.006,729.006,799.615,799.615,823.151,917.295,1011.44,1105.58,1105.58,1129.12,1152.66,1176.19,1176.19
-96.8479,0.517317,0.382005,1,3,0,97.4281,-236.894,23.3236,112.46,322.873,322.873,369.52,509.462,532.786,579.433,649.404,696.051,696.051,766.022,766.022,789.346,882.64,975.935,1069.23,1069.23,1092.55,1115.88,1139.2,1139.2
-94.6004,0.985374,0.18143,2,3,0,97.2932,-196.814,23.6051,113.634,369.709,369.709,416.92,558.55,582.155,629.366,700.181,747.391,747.391,818.207,818.207,841.812,936.232,1030.65,1125.07,1125.07,1148.68,1172.28,1195.89,1195.89
-92.8416,0.718774,0.304588,3,11,0,95.5647,-148.077,22.071,85.4936,381.626,381.626,425.768,558.193,580.264,624.406,690.619,734.761,734.761,800.974,800.974,823.045,911.329,999.613,1087.9,1087.9,1109.97,1132.04,1154.11,1154.11
-93.0682,0.970717,0.250155,3,15,0,93.2939,-116.773,21.3939,92.4638,396.681,396.681,439.469,567.832,589.226,632.014,696.195,738.983,738.983,803.165,803.165,824.559,910.135,995.71,1081.29,1081.29,1102.68,1124.07,1145.47,1145.47
-93.3739,0.760133,0.399707,3,7,0,93.5482,-117.936,22.2874,98.3595,416.962,416.962,461.537,595.262,617.549,662.124,728.986,773.561,773.561,840.423,840.423,862.711,951.861,1041.01,1130.16,1130.16,1152.45,1174.73,1197.02,1197.02
-93.6715,0.576563,0.365992,2,7,0,94.2876,-139.73,22.1322,105.474,391.443,391.443,435.707,568.5,590.632,634.897,701.293,745.558,745.558,811.954,811.954,834.087,922.615,1011.14,1099.67,1099.67,1121.81,1143.94,1166.07,1166.07
-93.7516,0.943583,0.20865,2,3,0,94.3678,-138.566,22.137,106.712,392.722,392.722,436.996,569.818,591.955,636.229,702.641,746.915,746.915,813.326,813.326,835.463,924.011,1012.56,1101.11,1101.11,1123.24,1145.38,1167.52,1167.52
-93.2995,0.928465,0.307963,3,15,0,95.3037,-181.457,23.3392,98.4469,378.683,378.683,425.361,565.396,588.735,635.413,705.431,752.109,752.109,822.127,822.127,845.466,938.822,1032.18,1125.54,1125.54,1148.87,1172.21,1195.55,1195.55
-94.054,0.29346,0.434751,2,5,0,94.7837,-179.903,22.4635,84.6985,359.221,359.221,404.148,538.929,561.392,606.319,673.71,718.637,718.637,786.027,786.027,808.491,898.345,988.199,1078.05,1078.05,1100.52,1122.98,1145.44,1145.44
-94.701,0.998505,0.12247,5,39,0,96.2898,-63.826,19.8626,98.6308,412.876,412.876,452.601,571.776,591.639,631.364,690.952,730.677,730.677,790.265,790.265,810.127,889.578,969.028,1048.48,1048.48,1068.34,1088.2,1108.07,1108.07
-92.9184,0.979375,0.20646,4,19,0,96.1037,-193.841,23.7967,79.2652,377.28,377.28,424.874,567.654,591.451,639.044,710.434,758.028,758.028,829.418,829.418,853.215,948.402,1043.59,1138.78,1138.78,1162.57,1186.37,1210.17,1210.17
-93.3345,0.610844,0.329276,2,7,0,95.5026,-126.401,21.8644,101.736,398.345,398.345,442.074,573.26,595.125,638.853,704.447,748.175,748.175,813.769,813.769,835.633,923.091,1010.55,1098.01,1098.01,1119.87,1141.73,1163.6,1163.6
-94.0141,0.892558,0.209535,5,31,0,95.0787,-187.392,23.9012,70.2887,386.238,386.238,434.041,577.448,601.35,649.152,720.856,768.658,768.658,840.362,840.362,864.263,959.868,1055.47,1151.08,1151.08,1174.98,1198.88,1222.78,1222.78
-93.1409,1,0.26811,4,15,0,95.1169,-95.8558,21.2208,98.8574,413.444,413.444,455.885,583.21,604.431,646.872,710.535,752.976,752.976,816.639,816.639,837.86,922.743,1007.63,1092.51,1092.51,1113.73,1134.95,1156.17,1156.17
-93.7273,0.646568,0.444261,3,7,0,93.8714,-70.1974,21.2891,100.383,440.741,440.741,483.319,611.053,632.342,674.92,738.788,781.366,781.366,845.233,845.233,866.522,951.678,1036.83,1121.99,1121.99,1143.28,1164.57,1185.86,1185.86
-94.0129,0.771776,0.310495,3,15,0,94.7695,0.12067,19.7257,88.5948,473.538,473.538,512.99,631.344,651.07,690.521,749.698,789.15,789.15,848.327,848.327,868.053,946.956,1025.86,1104.76,1104.76,1124.49,1144.21,1163.94,1163.94
-93.126,0.996671,0.294714,2,7,0,94.2599,-28.3671,19.7511,86.9138,445.659,445.659,485.161,603.668,623.419,662.921,722.175,761.677,761.677,820.93,820.93,840.681,919.686,998.69,1077.69,1077.69,1097.45,1117.2,1136.95,1136.95
-94.046,0.133288,0.479029,1,3,0,94.3851,-1.36553,19.7959,86.7785,473.735,473.735,513.327,632.102,651.898,691.49,750.878,790.469,790.469,849.857,849.857,869.653,948.836,1028.02,1107.2,1107.2,1127,1146.8,1166.59,1166.59
-93.6773,0.98522,0.0996999,4,19,0,95.1915,-36.0349,19.561,84.3796,433.43,433.43,472.552,589.918,609.479,648.601,707.285,746.407,746.407,805.09,805.09,824.651,902.895,981.139,1059.38,1059.38,1078.94,1098.51,1118.07,1118.07
-93.5973,0.988324,0.157829,3,11,0,94.4788,-5.9448,19.7133,81.8052,467.175,467.175,506.602,624.882,644.595,684.022,743.162,782.589,782.589,841.729,841.729,861.442,940.296,1019.15,1098,1098,1117.72,1137.43,1157.14,1157.14
-93.3508,0.998944,0.250121,4,15,0,94.5119,-45.2246,20.257,97.6963,440.943,440.943,481.457,602.999,623.256,663.77,724.541,765.055,765.055,825.826,825.826,846.083,927.111,1008.14,1089.17,1089.17,1109.42,1129.68,1149.94,1149.94
-94.2314,0.904135,0.403821,2,3,0,94.849,-38.5445,19.8003,105.86,436.662,436.662,476.262,595.064,614.864,654.464,713.865,753.466,753.466,812.866,812.866,832.667,911.868,991.069,1070.27,1070.27,1090.07,1109.87,1129.67,1129.67
-94.2314,0.00098798,0.520409,1,1,0,96.1915,-38.5445,19.8003,105.86,436.662,436.662,476.262,595.064,614.864,654.464,713.865,753.466,753.466,812.866,812.866,832.667,911.868,991.069,1070.27,1070.27,1090.07,1109.87,1129.67,1129.67
-94.6117,0.999795,0.0840131,5,31,0,95.3809,-69.1355,20.5006,114.046,422.878,422.878,463.88,586.883,607.384,648.385,709.886,750.888,750.888,812.389,812.389,832.89,914.892,996.895,1078.9,1078.9,1099.4,1119.9,1140.4,1140.4
-94.4283,0.961081,0.135568,5,31,0,96.564,-4.64711,19.9982,81.0783,475.31,475.31,515.306,635.295,655.293,695.29,755.284,795.281,795.281,855.275,855.275,875.274,955.266,1035.26,1115.25,1115.25,1135.25,1155.25,1175.25,1175.25
-95.4757,0.895392,0.199158,4,31,0,97.3583,-105.545,21.4792,126.134,409.956,409.956,452.914,581.79,603.269,646.228,710.665,753.624,753.624,818.061,818.061,839.541,925.457,1011.37,1097.29,1097.29,1118.77,1140.25,1161.73,1161.73
-93.7938,0.953612,0.251096,3,11,0,98.3744,-201.153,24.0392,98.7411,375.787,375.787,423.865,568.1,592.139,640.218,712.335,760.413,760.413,832.531,832.531,856.57,952.727,1048.88,1145.04,1145.04,1169.08,1193.12,1217.16,1217.16
-93.7265,0.724559,0.359629,4,15,0,94.5345,-179.407,22.8704,102.173,369.482,369.482,415.223,552.445,575.315,621.056,689.667,735.408,735.408,804.019,804.019,826.889,918.371,1009.85,1101.33,1101.33,1124.2,1147.07,1169.94,1169.94
-94.849,0.913574,0.307949,4,15,0,95.7865,-133.101,22.5795,117.284,408.806,408.806,453.965,589.442,612.021,657.18,724.919,770.078,770.078,837.816,837.816,860.396,950.713,1041.03,1131.35,1131.35,1153.93,1176.51,1199.09,1199.09
-94.8622,0.997416,0.401375,2,3,0,95.2454,-131.34,21.7809,117.621,391.402,391.402,434.964,565.649,587.43,630.992,696.335,739.896,739.896,805.239,805.239,827.02,914.144,1001.27,1088.39,1088.39,1110.17,1131.95,1153.73,1153.73
-94.8622,0.245774,0.627111,1,3,0,95.3177,-131.34,21.7809,117.621,391.402,391.402,434.964,565.649,587.43,630.992,696.335,739.896,739.896,805.239,805.239,827.02,914.144,1001.27,1088.39,1088.39,1110.17,1131.95,1153.73,1153.73
-94.6707,0.911952,0.188307,4,23,0,97.5301,-50.56,19.7241,104.492,422.818,422.818,462.266,580.611,600.335,639.783,698.955,738.403,738.403,797.575,797.575,817.3,896.196,975.092,1053.99,1053.99,1073.71,1093.44,1113.16,1113.16
-97.1425,0.942199,0.24409,4,15,0,98.0312,-83.3007,21.8605,137.331,441.351,441.351,485.072,616.235,638.096,681.817,747.398,791.119,791.119,856.701,856.701,878.561,966.003,1053.45,1140.89,1140.89,1162.75,1184.61,1206.47,1206.47
-93.9166,0.751585,0.336755,4,15,0,97.2579,-81.6059,21.7315,97.2414,439.951,439.951,483.414,613.803,635.534,678.997,744.192,787.655,787.655,852.85,852.85,874.581,961.507,1048.43,1135.36,1135.36,1157.09,1178.82,1200.55,1200.55
-93.3077,0.903748,0.307248,3,13,0,94.8641,-68.6736,21.043,98.4404,436.358,436.358,478.444,604.702,625.745,667.831,730.96,773.046,773.046,836.175,836.175,857.218,941.39,1025.56,1109.73,1109.73,1130.78,1151.82,1172.86,1172.86
-93.3077,0.0769239,0.388477,1,1,0,94.9875,-68.6736,21.043,98.4404,436.358,436.358,478.444,604.702,625.745,667.831,730.96,773.046,773.046,836.175,836.175,857.218,941.39,1025.56,1109.73,1109.73,1130.78,1151.82,1172.86,1172.86
-92.1689,0.997798,0.0844593,4,31,0,95.057,-142.687,22.2962,73.8014,392.423,392.423,437.015,570.793,593.089,637.681,704.57,749.163,749.163,816.051,816.051,838.348,927.533,1016.72,1105.9,1105.9,1128.2,1150.49,1172.79,1172.79
-92.8231,0.827175,0.130854,4,19,0,96.4916,-85.3433,21.5671,86.8884,432.267,432.267,475.401,604.804,626.371,669.505,734.206,777.34,777.34,842.041,842.041,863.609,949.877,1036.15,1122.41,1122.41,1143.98,1165.55,1187.11,1187.11
-92.6678,0.99906,0.140928,5,31,0,93.0405,-155.946,22.2975,80.5668,379.195,379.195,423.79,557.575,579.873,624.468,691.36,735.955,735.955,802.848,802.848,825.146,914.336,1003.53,1092.72,1092.72,1115.01,1137.31,1159.61,1159.61
-92.3133,1,0.217251,2,7,0,92.6334,-132.888,22.4599,80.4267,406.15,406.15,451.069,585.829,608.289,653.209,720.588,765.508,765.508,832.888,832.888,855.348,945.188,1035.03,1124.87,1124.87,1147.33,1169.79,1192.25,1192.25
-92.7138,0.987866,0.334,4,15,0,92.9412,-88.3253,20.9068,70.9136,413.438,413.438,455.252,580.693,601.6,643.413,706.134,747.947,747.947,810.668,810.668,831.575,915.202,998.829,1082.46,1082.46,1103.36,1124.27,1145.18,1145.18
-92.7138,6.35629e-10,0.498458,2,3,0,93.7382,-88.3253,20.9068,70.9136,413.438,413.438,455.252,580.693,601.6,643.413,706.134,747.947,747.947,810.668,810.668,831.575,915.202,998.829,1082.46,1082.46,1103.36,1124.27,1145.18,1145.18
-93.4809,0.960953,0.0969173,3,7,0,94.0673,-94.8952,20.8209,70.6556,404.805,404.805,446.447,571.372,592.193,633.835,696.297,737.939,737.939,800.402,800.402,821.222,904.506,987.789,1071.07,1071.07,1091.89,1112.71,1133.54,1133.54
-94.9981,0.987751,0.137174,5,31,0,96.1755,-188.315,23.4195,118.912,373.752,373.752,420.591,561.108,584.528,631.367,701.625,748.464,748.464,818.722,818.722,842.142,935.82,1029.5,1123.18,1123.18,1146.59,1170.01,1193.43,1193.43
-97.0593,0.987426,0.204306,3,7,0,97.1561,-193.19,23.5823,141.087,372.785,372.785,419.95,561.444,585.026,632.191,702.938,750.102,750.102,820.849,820.849,844.432,938.761,1033.09,1127.42,1127.42,1151,1174.58,1198.17,1198.17
-97.7197,0.877142,0.302845,2,3,0,98.186,-227.599,23.3628,137.296,333.109,333.109,379.834,520.011,543.374,590.1,660.188,706.914,706.914,777.002,777.002,800.365,893.816,987.267,1080.72,1080.72,1104.08,1127.44,1150.81,1150.81
-98.4445,0.912541,0.357934,1,1,0,98.6567,-228.865,23.1791,141.185,327.433,327.433,373.791,512.866,536.045,582.403,651.94,698.299,698.299,767.836,767.836,791.015,883.731,976.448,1069.16,1069.16,1092.34,1115.52,1138.7,1138.7
-94.9903,0.817092,0.45342,2,5,0,97.8202,-209.06,22.9622,87.1501,342.032,342.032,387.957,525.73,548.692,594.616,663.503,709.427,709.427,778.314,778.314,801.276,893.125,984.973,1076.82,1076.82,1099.78,1122.75,1145.71,1145.71
-96.167,0.120129,0.473556,1,3,0,96.9384,-188.185,24.5376,90.7502,400.718,400.718,449.793,597.019,621.556,670.632,744.244,793.32,793.32,866.932,866.932,891.47,989.621,1087.77,1185.92,1185.92,1210.46,1235,1259.53,1259.53
-93.7963,0.990997,0.123713,3,7,0,97.7214,-218.902,24,100.018,357.098,357.098,405.098,549.099,573.099,621.099,693.099,741.099,741.099,813.099,813.099,837.099,933.099,1029.1,1125.1,1125.1,1149.1,1173.1,1197.1,1197.1
-92.2661,0.867519,0.183308,3,11,0,95.7759,-164.288,22.8036,77.3477,382.997,382.997,428.604,565.426,588.229,633.836,702.247,747.854,747.854,816.265,816.265,839.069,930.283,1021.5,1112.71,1112.71,1135.51,1158.32,1181.12,1181.12
-92.3367,0.975318,0.212188,4,23,0,93.8518,-111.58,21.9225,70.6634,414.56,414.56,458.405,589.939,611.862,655.707,721.474,765.319,765.319,831.087,831.087,853.009,940.699,1028.39,1116.08,1116.08,1138,1159.92,1181.85,1181.85
-92.983,0.538683,0.30294,3,9,0,93.6525,-161.086,22.7504,96.3055,384.923,384.923,430.424,566.927,589.677,635.178,703.429,748.93,748.93,817.181,817.181,839.932,930.933,1021.93,1112.94,1112.94,1135.69,1158.44,1181.19,1181.19
-92.8696,0.976844,0.183965,4,31,0,94.5147,-54.6889,20.457,91.2668,436.279,436.279,477.193,599.935,620.392,661.306,722.677,763.591,763.591,824.962,824.962,845.419,927.247,1009.07,1090.9,1090.9,1111.36,1131.82,1152.27,1152.27
-94.0849,0.7896,0.262697,4,15,0,95.134,-115.575,21.3365,62.9444,396.502,396.502,439.175,567.194,588.531,631.204,695.214,737.887,737.887,801.896,801.896,823.233,908.579,993.925,1079.27,1079.27,1100.61,1121.94,1143.28,1143.28
-92.6278,0.579316,0.260386,3,7,0,95.7881,-164.453,22.6461,87.6687,379.053,379.053,424.346,560.222,582.868,628.16,696.099,741.391,741.391,809.329,809.329,831.975,922.56,1013.14,1103.73,1103.73,1126.37,1149.02,1171.67,1171.67
-92.8401,0.938525,0.17225,4,21,0,95.2685,-88.8566,20.7767,81.7161,409.784,409.784,451.337,575.997,596.774,638.327,700.657,742.211,742.211,804.541,804.541,825.317,908.424,991.531,1074.64,1074.64,1095.41,1116.19,1136.97,1136.97
-94.2782,0.850253,0.227491,2,7,0,95.6743,-30.9835,20.6214,76.6053,463.93,463.93,505.173,628.901,649.523,690.766,752.63,793.873,793.873,855.737,855.737,876.358,958.844,1041.33,1123.82,1123.82,1144.44,1165.06,1185.68,1185.68
-92.9723,1,0.253279,1,1,0,93.8079,-38.6782,20.4064,77.3255,451.076,451.076,491.889,614.328,634.734,675.547,736.766,777.579,777.579,838.798,838.798,859.205,940.831,1022.46,1104.08,1104.08,1124.49,1144.89,1165.3,1165.3
-92.9723,0.155246,0.374276,1,3,0,94.0497,-38.6782,20.4064,77.3255,451.076,451.076,491.889,614.328,634.734,675.547,736.766,777.579,777.579,838.798,838.798,859.205,940.831,1022.46,1104.08,1104.08,1124.49,1144.89,1165.3,1165.3
-92.9076,0.996515,0.111751,2,3,0,93.1327,-39.8759,20.4164,78.334,450.118,450.118,490.95,613.449,633.865,674.698,735.947,776.78,776.78,838.029,838.029,858.446,940.111,1021.78,1103.44,1103.44,1123.86,1144.28,1164.69,1164.69
-93.191,0.975935,0.164068,4,31,0,94.1322,-141.057,21.982,66.6918,386.511,386.511,430.475,562.367,584.349,628.313,694.259,738.223,738.223,804.169,804.169,826.151,914.079,1002.01,1089.93,1089.93,1111.92,1133.9,1155.88,1155.88
-93.0072,0.973699,0.230988,4,15,0,93.8581,-99.6233,21.4911,62.803,416.163,416.163,459.145,588.092,609.583,652.565,717.038,760.02,760.02,824.494,824.494,845.985,931.949,1017.91,1103.88,1103.88,1125.37,1146.86,1168.35,1168.35
-93.8071,0.206415,0.322881,3,7,0,94.2645,-97.5152,21.0434,62.6091,407.527,407.527,449.614,575.875,596.919,639.005,702.136,744.223,744.223,807.353,807.353,828.396,912.57,996.744,1080.92,1080.92,1101.96,1123,1144.05,1144.05
-93.0951,0.999686,0.108289,4,31,0,95.7394,-31.7822,19.8113,75.4689,443.688,443.688,483.311,602.179,621.99,661.612,721.046,760.669,760.669,820.103,820.103,839.914,919.159,998.404,1077.65,1077.65,1097.46,1117.27,1137.08,1137.08
-93.0064,0.967126,0.158863,4,15,0,93.6274,-72.7363,20.4829,88.9029,418.852,418.852,459.818,582.715,603.198,644.164,705.612,746.578,746.578,808.027,808.027,828.509,910.441,992.372,1074.3,1074.3,1094.79,1115.27,1135.75,1135.75
-94.1902,0.970432,0.218779,4,15,0,95.9007,-160.723,23.1329,61.0114,394.466,394.466,440.732,579.529,602.662,648.928,718.326,764.592,764.592,833.991,833.991,857.123,949.655,1042.19,1134.72,1134.72,1157.85,1180.98,1204.12,1204.12
-92.7938,0.476662,0.302303,4,15,0,94.7533,-48.1614,20.5825,84.206,445.819,445.819,486.984,610.479,631.061,672.226,733.974,775.139,775.139,836.886,836.886,857.469,939.799,1022.13,1104.46,1104.46,1125.04,1145.62,1166.21,1166.21
-92.2321,0.997045,0.169122,3,15,0,93.5763,-121.568,21.8959,85.5145,403.934,403.934,447.726,579.102,600.998,644.789,710.477,754.269,754.269,819.957,819.957,841.853,929.437,1017.02,1104.6,1104.6,1126.5,1148.4,1170.29,1170.29
-92.6536,0.995356,0.244861,4,15,0,93.0497,-44.8966,20.2759,77.9923,441.724,441.724,482.276,603.931,624.207,664.759,725.587,766.138,766.138,826.966,826.966,847.242,928.345,1009.45,1090.55,1090.55,1110.83,1131.1,1151.38,1151.38
-93.1567,0.325029,0.352357,1,3,0,93.8119,-35.5797,20.3,72.7112,451.621,451.621,492.221,614.021,634.321,674.921,735.821,776.421,776.421,837.321,837.321,857.621,938.821,1020.02,1101.22,1101.22,1121.52,1141.82,1162.12,1162.12
-94.5977,0.632452,0.150913,2,3,0,97.2341,-60.2876,19.8892,72.8679,417.053,417.053,456.831,576.166,596.055,635.833,695.501,735.279,735.279,794.947,794.947,814.836,894.393,973.949,1053.51,1053.51,1073.4,1093.28,1113.17,1113.17
-93.5343,0.99895,0.113038,3,7,0,94.8956,-57.2699,20.0759,72.0776,424.553,424.553,464.705,585.16,605.236,645.388,705.616,745.768,745.768,805.996,805.996,826.071,906.375,986.679,1066.98,1066.98,1087.06,1107.13,1127.21,1127.21
-92.7272,0.95781,0.163483,2,7,0,94.4454,-52.3583,20.6975,78.1517,444.382,444.382,485.777,609.962,630.659,672.054,734.147,775.542,775.542,837.634,837.634,858.332,941.122,1023.91,1106.7,1106.7,1127.4,1148.1,1168.79,1168.79
-93.1121,0.908017,0.219077,3,11,0,93.7143,-87.221,20.681,76.0957,409.124,409.124,450.486,574.572,595.253,636.615,698.658,740.02,740.02,802.064,802.064,822.745,905.469,988.193,1070.92,1070.92,1091.6,1112.28,1132.96,1132.96
-92.5315,0.754146,0.268115,4,31,0,94.036,-158.659,22.771,89.1427,387.845,387.845,433.387,570.012,592.783,638.325,706.638,752.18,752.18,820.493,820.493,843.264,934.348,1025.43,1116.52,1116.52,1139.29,1162.06,1184.83,1184.83
-92.697,0.769754,0.249566,3,11,0,93.8996,-133.581,22.2136,64.7958,399.547,399.547,443.974,577.256,599.47,643.897,710.538,754.965,754.965,821.606,821.606,843.82,932.675,1021.53,1110.38,1110.38,1132.6,1154.81,1177.02,1177.02
-92.5413,0.994187,0.2389,2,3,0,92.7041,-132.495,22.1684,66.1445,399.546,399.546,443.883,576.893,599.061,643.398,709.903,754.24,754.24,820.745,820.745,842.913,931.587,1020.26,1108.93,1108.93,1131.1,1153.27,1175.44,1175.44
-92.5413,0.110531,0.339159,1,1,0,93.0669,-132.495,22.1684,66.1445,399.546,399.546,443.883,576.893,599.061,643.398,709.903,754.24,754.24,820.745,820.745,842.913,931.587,1020.26,1108.93,1108.93,1131.1,1153.27,1175.44,1175.44
-92.3952,0.995769,0.102468,5,31,0,93.1237,-153.799,22.573,86.7449,387.953,387.953,433.098,568.536,591.109,636.255,703.974,749.12,749.12,816.839,816.839,839.412,929.704,1020,1110.29,1110.29,1132.86,1155.43,1178.01,1178.01
